ELECTIONTYPE,ELECTIONYEAR,WARDNUM,NUMVOTES,CANDIDATELASTNAME,CANDIDATEFIRSTNAME
Mayoral,2006,1,134,Alexander,Michael
Mayoral,2006,2,122,Alexander,Michael
Mayoral,2006,3,69,Alexander,Michael
Mayoral,2006,4,80,Alexander,Michael
Mayoral,2006,5,102,Alexander,Michael
Mayoral,2006,6,128,Alexander,Michael
Mayoral,2006,7,191,Alexander,Michael
Mayoral,2006,8,223,Alexander,Michael
Mayoral,2006,9,182,Alexander,Michael
Mayoral,2006,10,147,Alexander,Michael
Mayoral,2006,11,185,Alexander,Michael
Mayoral,2006,12,176,Alexander,Michael
Mayoral,2006,13,40,Alexander,Michael
Mayoral,2006,14,76,Alexander,Michael
Mayoral,2006,15,144,Alexander,Michael
Mayoral,2006,16,22,Alexander,Michael
Mayoral,2006,17,200,Alexander,Michael
Mayoral,2006,18,102,Alexander,Michael
Mayoral,2006,19,87,Alexander,Michael
Mayoral,2006,20,85,Alexander,Michael
Mayoral,2006,21,72,Alexander,Michael
Mayoral,2006,22,42,Alexander,Michael
Mayoral,2006,23,60,Alexander,Michael
Mayoral,2006,24,53,Alexander,Michael
Mayoral,2006,25,20,Alexander,Michael
Mayoral,2006,26,98,Alexander,Michael
Mayoral,2006,27,49,Alexander,Michael
Mayoral,2006,28,86,Alexander,Michael
Mayoral,2006,29,280,Alexander,Michael
Mayoral,2006,30,88,Alexander,Michael
Mayoral,2006,31,116,Alexander,Michael
Mayoral,2006,32,51,Alexander,Michael
Mayoral,2006,33,92,Alexander,Michael
Mayoral,2006,34,114,Alexander,Michael
Mayoral,2006,35,220,Alexander,Michael
Mayoral,2006,36,78,Alexander,Michael
Mayoral,2006,37,216,Alexander,Michael
Mayoral,2006,38,162,Alexander,Michael
Mayoral,2006,39,152,Alexander,Michael
Mayoral,2006,40,205,Alexander,Michael
Mayoral,2006,41,165,Alexander,Michael
Mayoral,2006,42,140,Alexander,Michael
Mayoral,2006,43,122,Alexander,Michael
Mayoral,2006,44,71,Alexander,Michael
Mayoral,2006,1,37,Brooks,Nicholas
Mayoral,2006,2,37,Brooks,Nicholas
Mayoral,2006,3,27,Brooks,Nicholas
Mayoral,2006,4,29,Brooks,Nicholas
Mayoral,2006,5,22,Brooks,Nicholas
Mayoral,2006,6,46,Brooks,Nicholas
Mayoral,2006,7,43,Brooks,Nicholas
Mayoral,2006,8,41,Brooks,Nicholas
Mayoral,2006,9,38,Brooks,Nicholas
Mayoral,2006,10,18,Brooks,Nicholas
Mayoral,2006,11,52,Brooks,Nicholas
Mayoral,2006,12,48,Brooks,Nicholas
Mayoral,2006,13,28,Brooks,Nicholas
Mayoral,2006,14,21,Brooks,Nicholas
Mayoral,2006,15,45,Brooks,Nicholas
Mayoral,2006,16,9,Brooks,Nicholas
Mayoral,2006,17,35,Brooks,Nicholas
Mayoral,2006,18,27,Brooks,Nicholas
Mayoral,2006,19,26,Brooks,Nicholas
Mayoral,2006,20,25,Brooks,Nicholas
Mayoral,2006,21,14,Brooks,Nicholas
Mayoral,2006,22,9,Brooks,Nicholas
Mayoral,2006,23,20,Brooks,Nicholas
Mayoral,2006,24,13,Brooks,Nicholas
Mayoral,2006,25,7,Brooks,Nicholas
Mayoral,2006,26,26,Brooks,Nicholas
Mayoral,2006,27,14,Brooks,Nicholas
Mayoral,2006,28,30,Brooks,Nicholas
Mayoral,2006,29,34,Brooks,Nicholas
Mayoral,2006,30,55,Brooks,Nicholas
Mayoral,2006,31,27,Brooks,Nicholas
Mayoral,2006,32,22,Brooks,Nicholas
Mayoral,2006,33,22,Brooks,Nicholas
Mayoral,2006,34,29,Brooks,Nicholas
Mayoral,2006,35,47,Brooks,Nicholas
Mayoral,2006,36,26,Brooks,Nicholas
Mayoral,2006,37,36,Brooks,Nicholas
Mayoral,2006,38,44,Brooks,Nicholas
Mayoral,2006,39,48,Brooks,Nicholas
Mayoral,2006,40,56,Brooks,Nicholas
Mayoral,2006,41,51,Brooks,Nicholas
Mayoral,2006,42,49,Brooks,Nicholas
Mayoral,2006,43,32,Brooks,Nicholas
Mayoral,2006,44,32,Brooks,Nicholas
Mayoral,2006,1,94,Bruce,Shaun
Mayoral,2006,2,61,Bruce,Shaun
Mayoral,2006,3,53,Bruce,Shaun
Mayoral,2006,4,64,Bruce,Shaun
Mayoral,2006,5,77,Bruce,Shaun
Mayoral,2006,6,119,Bruce,Shaun
Mayoral,2006,7,66,Bruce,Shaun
Mayoral,2006,8,89,Bruce,Shaun
Mayoral,2006,9,69,Bruce,Shaun
Mayoral,2006,10,46,Bruce,Shaun
Mayoral,2006,11,74,Bruce,Shaun
Mayoral,2006,12,55,Bruce,Shaun
Mayoral,2006,13,32,Bruce,Shaun
Mayoral,2006,14,31,Bruce,Shaun
Mayoral,2006,15,54,Bruce,Shaun
Mayoral,2006,16,35,Bruce,Shaun
Mayoral,2006,17,75,Bruce,Shaun
Mayoral,2006,18,56,Bruce,Shaun
Mayoral,2006,19,55,Bruce,Shaun
Mayoral,2006,20,45,Bruce,Shaun
Mayoral,2006,21,48,Bruce,Shaun
Mayoral,2006,22,44,Bruce,Shaun
Mayoral,2006,23,55,Bruce,Shaun
Mayoral,2006,24,28,Bruce,Shaun
Mayoral,2006,25,29,Bruce,Shaun
Mayoral,2006,26,102,Bruce,Shaun
Mayoral,2006,27,64,Bruce,Shaun
Mayoral,2006,28,53,Bruce,Shaun
Mayoral,2006,29,82,Bruce,Shaun
Mayoral,2006,30,70,Bruce,Shaun
Mayoral,2006,31,165,Bruce,Shaun
Mayoral,2006,32,48,Bruce,Shaun
Mayoral,2006,33,45,Bruce,Shaun
Mayoral,2006,34,51,Bruce,Shaun
Mayoral,2006,35,72,Bruce,Shaun
Mayoral,2006,36,46,Bruce,Shaun
Mayoral,2006,37,53,Bruce,Shaun
Mayoral,2006,38,104,Bruce,Shaun
Mayoral,2006,39,50,Bruce,Shaun
Mayoral,2006,40,64,Bruce,Shaun
Mayoral,2006,41,81,Bruce,Shaun
Mayoral,2006,42,87,Bruce,Shaun
Mayoral,2006,43,71,Bruce,Shaun
Mayoral,2006,44,58,Bruce,Shaun
Mayoral,2006,1,112,Campbell,Douglas
Mayoral,2006,2,98,Campbell,Douglas
Mayoral,2006,3,109,Campbell,Douglas
Mayoral,2006,4,125,Campbell,Douglas
Mayoral,2006,5,63,Campbell,Douglas
Mayoral,2006,6,124,Campbell,Douglas
Mayoral,2006,7,131,Campbell,Douglas
Mayoral,2006,8,137,Campbell,Douglas
Mayoral,2006,9,131,Campbell,Douglas
Mayoral,2006,10,77,Campbell,Douglas
Mayoral,2006,11,136,Campbell,Douglas
Mayoral,2006,12,122,Campbell,Douglas
Mayoral,2006,13,43,Campbell,Douglas
Mayoral,2006,14,55,Campbell,Douglas
Mayoral,2006,15,116,Campbell,Douglas
Mayoral,2006,16,32,Campbell,Douglas
Mayoral,2006,17,112,Campbell,Douglas
Mayoral,2006,18,75,Campbell,Douglas
Mayoral,2006,19,70,Campbell,Douglas
Mayoral,2006,20,67,Campbell,Douglas
Mayoral,2006,21,74,Campbell,Douglas
Mayoral,2006,22,27,Campbell,Douglas
Mayoral,2006,23,63,Campbell,Douglas
Mayoral,2006,24,47,Campbell,Douglas
Mayoral,2006,25,37,Campbell,Douglas
Mayoral,2006,26,71,Campbell,Douglas
Mayoral,2006,27,56,Campbell,Douglas
Mayoral,2006,28,121,Campbell,Douglas
Mayoral,2006,29,64,Campbell,Douglas
Mayoral,2006,30,75,Campbell,Douglas
Mayoral,2006,31,66,Campbell,Douglas
Mayoral,2006,32,58,Campbell,Douglas
Mayoral,2006,33,103,Campbell,Douglas
Mayoral,2006,34,112,Campbell,Douglas
Mayoral,2006,35,150,Campbell,Douglas
Mayoral,2006,36,111,Campbell,Douglas
Mayoral,2006,37,121,Campbell,Douglas
Mayoral,2006,38,130,Campbell,Douglas
Mayoral,2006,39,114,Campbell,Douglas
Mayoral,2006,40,165,Campbell,Douglas
Mayoral,2006,41,113,Campbell,Douglas
Mayoral,2006,42,116,Campbell,Douglas
Mayoral,2006,43,145,Campbell,Douglas
Mayoral,2006,44,109,Campbell,Douglas
Mayoral,2006,1,169,Castillo,Jaime
Mayoral,2006,2,192,Castillo,Jaime
Mayoral,2006,3,68,Castillo,Jaime
Mayoral,2006,4,125,Castillo,Jaime
Mayoral,2006,5,90,Castillo,Jaime
Mayoral,2006,6,127,Castillo,Jaime
Mayoral,2006,7,381,Castillo,Jaime
Mayoral,2006,8,381,Castillo,Jaime
Mayoral,2006,9,456,Castillo,Jaime
Mayoral,2006,10,112,Castillo,Jaime
Mayoral,2006,11,245,Castillo,Jaime
Mayoral,2006,12,361,Castillo,Jaime
Mayoral,2006,13,39,Castillo,Jaime
Mayoral,2006,14,97,Castillo,Jaime
Mayoral,2006,15,270,Castillo,Jaime
Mayoral,2006,16,25,Castillo,Jaime
Mayoral,2006,17,322,Castillo,Jaime
Mayoral,2006,18,87,Castillo,Jaime
Mayoral,2006,19,63,Castillo,Jaime
Mayoral,2006,20,54,Castillo,Jaime
Mayoral,2006,21,62,Castillo,Jaime
Mayoral,2006,22,20,Castillo,Jaime
Mayoral,2006,23,70,Castillo,Jaime
Mayoral,2006,24,53,Castillo,Jaime
Mayoral,2006,25,22,Castillo,Jaime
Mayoral,2006,26,51,Castillo,Jaime
Mayoral,2006,27,34,Castillo,Jaime
Mayoral,2006,28,45,Castillo,Jaime
Mayoral,2006,29,69,Castillo,Jaime
Mayoral,2006,30,55,Castillo,Jaime
Mayoral,2006,31,55,Castillo,Jaime
Mayoral,2006,32,38,Castillo,Jaime
Mayoral,2006,33,81,Castillo,Jaime
Mayoral,2006,34,61,Castillo,Jaime
Mayoral,2006,35,111,Castillo,Jaime
Mayoral,2006,36,61,Castillo,Jaime
Mayoral,2006,37,99,Castillo,Jaime
Mayoral,2006,38,95,Castillo,Jaime
Mayoral,2006,39,80,Castillo,Jaime
Mayoral,2006,40,99,Castillo,Jaime
Mayoral,2006,41,73,Castillo,Jaime
Mayoral,2006,42,61,Castillo,Jaime
Mayoral,2006,43,79,Castillo,Jaime
Mayoral,2006,44,77,Castillo,Jaime
Mayoral,2006,1,69,Clarke,Kevin
Mayoral,2006,2,77,Clarke,Kevin
Mayoral,2006,3,36,Clarke,Kevin
Mayoral,2006,4,38,Clarke,Kevin
Mayoral,2006,5,35,Clarke,Kevin
Mayoral,2006,6,55,Clarke,Kevin
Mayoral,2006,7,43,Clarke,Kevin
Mayoral,2006,8,69,Clarke,Kevin
Mayoral,2006,9,60,Clarke,Kevin
Mayoral,2006,10,30,Clarke,Kevin
Mayoral,2006,11,80,Clarke,Kevin
Mayoral,2006,12,57,Clarke,Kevin
Mayoral,2006,13,27,Clarke,Kevin
Mayoral,2006,14,118,Clarke,Kevin
Mayoral,2006,15,56,Clarke,Kevin
Mayoral,2006,16,10,Clarke,Kevin
Mayoral,2006,17,51,Clarke,Kevin
Mayoral,2006,18,46,Clarke,Kevin
Mayoral,2006,19,53,Clarke,Kevin
Mayoral,2006,20,58,Clarke,Kevin
Mayoral,2006,21,43,Clarke,Kevin
Mayoral,2006,22,24,Clarke,Kevin
Mayoral,2006,23,37,Clarke,Kevin
Mayoral,2006,24,35,Clarke,Kevin
Mayoral,2006,25,21,Clarke,Kevin
Mayoral,2006,26,45,Clarke,Kevin
Mayoral,2006,27,35,Clarke,Kevin
Mayoral,2006,28,64,Clarke,Kevin
Mayoral,2006,29,37,Clarke,Kevin
Mayoral,2006,30,40,Clarke,Kevin
Mayoral,2006,31,41,Clarke,Kevin
Mayoral,2006,32,46,Clarke,Kevin
Mayoral,2006,33,36,Clarke,Kevin
Mayoral,2006,34,35,Clarke,Kevin
Mayoral,2006,35,60,Clarke,Kevin
Mayoral,2006,36,37,Clarke,Kevin
Mayoral,2006,37,39,Clarke,Kevin
Mayoral,2006,38,50,Clarke,Kevin
Mayoral,2006,39,37,Clarke,Kevin
Mayoral,2006,40,62,Clarke,Kevin
Mayoral,2006,41,50,Clarke,Kevin
Mayoral,2006,42,41,Clarke,Kevin
Mayoral,2006,43,52,Clarke,Kevin
Mayoral,2006,44,46,Clarke,Kevin
Mayoral,2006,1,20,Coles,Glenn
Mayoral,2006,2,33,Coles,Glenn
Mayoral,2006,3,5,Coles,Glenn
Mayoral,2006,4,26,Coles,Glenn
Mayoral,2006,5,10,Coles,Glenn
Mayoral,2006,6,29,Coles,Glenn
Mayoral,2006,7,24,Coles,Glenn
Mayoral,2006,8,27,Coles,Glenn
Mayoral,2006,9,27,Coles,Glenn
Mayoral,2006,10,23,Coles,Glenn
Mayoral,2006,11,35,Coles,Glenn
Mayoral,2006,12,32,Coles,Glenn
Mayoral,2006,13,8,Coles,Glenn
Mayoral,2006,14,21,Coles,Glenn
Mayoral,2006,15,82,Coles,Glenn
Mayoral,2006,16,8,Coles,Glenn
Mayoral,2006,17,37,Coles,Glenn
Mayoral,2006,18,15,Coles,Glenn
Mayoral,2006,19,19,Coles,Glenn
Mayoral,2006,20,29,Coles,Glenn
Mayoral,2006,21,22,Coles,Glenn
Mayoral,2006,22,9,Coles,Glenn
Mayoral,2006,23,17,Coles,Glenn
Mayoral,2006,24,18,Coles,Glenn
Mayoral,2006,25,5,Coles,Glenn
Mayoral,2006,26,21,Coles,Glenn
Mayoral,2006,27,13,Coles,Glenn
Mayoral,2006,28,22,Coles,Glenn
Mayoral,2006,29,29,Coles,Glenn
Mayoral,2006,30,30,Coles,Glenn
Mayoral,2006,31,16,Coles,Glenn
Mayoral,2006,32,9,Coles,Glenn
Mayoral,2006,33,26,Coles,Glenn
Mayoral,2006,34,18,Coles,Glenn
Mayoral,2006,35,24,Coles,Glenn
Mayoral,2006,36,17,Coles,Glenn
Mayoral,2006,37,18,Coles,Glenn
Mayoral,2006,38,59,Coles,Glenn
Mayoral,2006,39,13,Coles,Glenn
Mayoral,2006,40,32,Coles,Glenn
Mayoral,2006,41,27,Coles,Glenn
Mayoral,2006,42,30,Coles,Glenn
Mayoral,2006,43,21,Coles,Glenn
Mayoral,2006,44,13,Coles,Glenn
Mayoral,2006,1,30,Deb,Soumen
Mayoral,2006,2,13,Deb,Soumen
Mayoral,2006,3,15,Deb,Soumen
Mayoral,2006,4,9,Deb,Soumen
Mayoral,2006,5,5,Deb,Soumen
Mayoral,2006,6,13,Deb,Soumen
Mayoral,2006,7,11,Deb,Soumen
Mayoral,2006,8,14,Deb,Soumen
Mayoral,2006,9,14,Deb,Soumen
Mayoral,2006,10,7,Deb,Soumen
Mayoral,2006,11,23,Deb,Soumen
Mayoral,2006,12,11,Deb,Soumen
Mayoral,2006,13,3,Deb,Soumen
Mayoral,2006,14,17,Deb,Soumen
Mayoral,2006,15,13,Deb,Soumen
Mayoral,2006,16,2,Deb,Soumen
Mayoral,2006,17,17,Deb,Soumen
Mayoral,2006,18,15,Deb,Soumen
Mayoral,2006,19,7,Deb,Soumen
Mayoral,2006,20,13,Deb,Soumen
Mayoral,2006,21,13,Deb,Soumen
Mayoral,2006,22,7,Deb,Soumen
Mayoral,2006,23,10,Deb,Soumen
Mayoral,2006,24,9,Deb,Soumen
Mayoral,2006,25,5,Deb,Soumen
Mayoral,2006,26,13,Deb,Soumen
Mayoral,2006,27,14,Deb,Soumen
Mayoral,2006,28,8,Deb,Soumen
Mayoral,2006,29,6,Deb,Soumen
Mayoral,2006,30,16,Deb,Soumen
Mayoral,2006,31,14,Deb,Soumen
Mayoral,2006,32,2,Deb,Soumen
Mayoral,2006,33,8,Deb,Soumen
Mayoral,2006,34,6,Deb,Soumen
Mayoral,2006,35,23,Deb,Soumen
Mayoral,2006,36,7,Deb,Soumen
Mayoral,2006,37,10,Deb,Soumen
Mayoral,2006,38,14,Deb,Soumen
Mayoral,2006,39,13,Deb,Soumen
Mayoral,2006,40,10,Deb,Soumen
Mayoral,2006,41,17,Deb,Soumen
Mayoral,2006,42,18,Deb,Soumen
Mayoral,2006,43,15,Deb,Soumen
Mayoral,2006,44,7,Deb,Soumen
Mayoral,2006,1,13,Derome,Gerald
Mayoral,2006,2,8,Derome,Gerald
Mayoral,2006,3,5,Derome,Gerald
Mayoral,2006,4,8,Derome,Gerald
Mayoral,2006,5,10,Derome,Gerald
Mayoral,2006,6,14,Derome,Gerald
Mayoral,2006,7,20,Derome,Gerald
Mayoral,2006,8,20,Derome,Gerald
Mayoral,2006,9,30,Derome,Gerald
Mayoral,2006,10,14,Derome,Gerald
Mayoral,2006,11,20,Derome,Gerald
Mayoral,2006,12,19,Derome,Gerald
Mayoral,2006,13,11,Derome,Gerald
Mayoral,2006,14,8,Derome,Gerald
Mayoral,2006,15,15,Derome,Gerald
Mayoral,2006,16,4,Derome,Gerald
Mayoral,2006,17,21,Derome,Gerald
Mayoral,2006,18,22,Derome,Gerald
Mayoral,2006,19,16,Derome,Gerald
Mayoral,2006,20,10,Derome,Gerald
Mayoral,2006,21,10,Derome,Gerald
Mayoral,2006,22,8,Derome,Gerald
Mayoral,2006,23,11,Derome,Gerald
Mayoral,2006,24,7,Derome,Gerald
Mayoral,2006,25,5,Derome,Gerald
Mayoral,2006,26,11,Derome,Gerald
Mayoral,2006,27,11,Derome,Gerald
Mayoral,2006,28,15,Derome,Gerald
Mayoral,2006,29,11,Derome,Gerald
Mayoral,2006,30,11,Derome,Gerald
Mayoral,2006,31,13,Derome,Gerald
Mayoral,2006,32,8,Derome,Gerald
Mayoral,2006,33,15,Derome,Gerald
Mayoral,2006,34,15,Derome,Gerald
Mayoral,2006,35,15,Derome,Gerald
Mayoral,2006,36,5,Derome,Gerald
Mayoral,2006,37,19,Derome,Gerald
Mayoral,2006,38,18,Derome,Gerald
Mayoral,2006,39,14,Derome,Gerald
Mayoral,2006,40,16,Derome,Gerald
Mayoral,2006,41,20,Derome,Gerald
Mayoral,2006,42,16,Derome,Gerald
Mayoral,2006,43,7,Derome,Gerald
Mayoral,2006,44,9,Derome,Gerald
Mayoral,2006,1,39,Dicks,David
Mayoral,2006,2,32,Dicks,David
Mayoral,2006,3,26,Dicks,David
Mayoral,2006,4,16,Dicks,David
Mayoral,2006,5,25,Dicks,David
Mayoral,2006,6,34,Dicks,David
Mayoral,2006,7,23,Dicks,David
Mayoral,2006,8,38,Dicks,David
Mayoral,2006,9,27,Dicks,David
Mayoral,2006,10,24,Dicks,David
Mayoral,2006,11,31,Dicks,David
Mayoral,2006,12,57,Dicks,David
Mayoral,2006,13,10,Dicks,David
Mayoral,2006,14,26,Dicks,David
Mayoral,2006,15,25,Dicks,David
Mayoral,2006,16,15,Dicks,David
Mayoral,2006,17,29,Dicks,David
Mayoral,2006,18,30,Dicks,David
Mayoral,2006,19,33,Dicks,David
Mayoral,2006,20,31,Dicks,David
Mayoral,2006,21,19,Dicks,David
Mayoral,2006,22,9,Dicks,David
Mayoral,2006,23,21,Dicks,David
Mayoral,2006,24,28,Dicks,David
Mayoral,2006,25,15,Dicks,David
Mayoral,2006,26,35,Dicks,David
Mayoral,2006,27,31,Dicks,David
Mayoral,2006,28,47,Dicks,David
Mayoral,2006,29,7,Dicks,David
Mayoral,2006,30,24,Dicks,David
Mayoral,2006,31,26,Dicks,David
Mayoral,2006,32,19,Dicks,David
Mayoral,2006,33,21,Dicks,David
Mayoral,2006,34,35,Dicks,David
Mayoral,2006,35,35,Dicks,David
Mayoral,2006,36,29,Dicks,David
Mayoral,2006,37,33,Dicks,David
Mayoral,2006,38,49,Dicks,David
Mayoral,2006,39,31,Dicks,David
Mayoral,2006,40,34,Dicks,David
Mayoral,2006,41,64,Dicks,David
Mayoral,2006,42,44,Dicks,David
Mayoral,2006,43,33,Dicks,David
Mayoral,2006,44,23,Dicks,David
Mayoral,2006,1,22,Dumoulin,Dave
Mayoral,2006,2,20,Dumoulin,Dave
Mayoral,2006,3,5,Dumoulin,Dave
Mayoral,2006,4,5,Dumoulin,Dave
Mayoral,2006,5,5,Dumoulin,Dave
Mayoral,2006,6,6,Dumoulin,Dave
Mayoral,2006,7,25,Dumoulin,Dave
Mayoral,2006,8,13,Dumoulin,Dave
Mayoral,2006,9,15,Dumoulin,Dave
Mayoral,2006,10,14,Dumoulin,Dave
Mayoral,2006,11,14,Dumoulin,Dave
Mayoral,2006,12,30,Dumoulin,Dave
Mayoral,2006,13,5,Dumoulin,Dave
Mayoral,2006,14,12,Dumoulin,Dave
Mayoral,2006,15,19,Dumoulin,Dave
Mayoral,2006,16,3,Dumoulin,Dave
Mayoral,2006,17,51,Dumoulin,Dave
Mayoral,2006,18,17,Dumoulin,Dave
Mayoral,2006,19,13,Dumoulin,Dave
Mayoral,2006,20,22,Dumoulin,Dave
Mayoral,2006,21,15,Dumoulin,Dave
Mayoral,2006,22,7,Dumoulin,Dave
Mayoral,2006,23,7,Dumoulin,Dave
Mayoral,2006,24,5,Dumoulin,Dave
Mayoral,2006,25,6,Dumoulin,Dave
Mayoral,2006,26,22,Dumoulin,Dave
Mayoral,2006,27,9,Dumoulin,Dave
Mayoral,2006,28,11,Dumoulin,Dave
Mayoral,2006,29,18,Dumoulin,Dave
Mayoral,2006,30,17,Dumoulin,Dave
Mayoral,2006,31,3,Dumoulin,Dave
Mayoral,2006,32,9,Dumoulin,Dave
Mayoral,2006,33,7,Dumoulin,Dave
Mayoral,2006,34,13,Dumoulin,Dave
Mayoral,2006,35,13,Dumoulin,Dave
Mayoral,2006,36,12,Dumoulin,Dave
Mayoral,2006,37,8,Dumoulin,Dave
Mayoral,2006,38,18,Dumoulin,Dave
Mayoral,2006,39,14,Dumoulin,Dave
Mayoral,2006,40,20,Dumoulin,Dave
Mayoral,2006,41,18,Dumoulin,Dave
Mayoral,2006,42,15,Dumoulin,Dave
Mayoral,2006,43,10,Dumoulin,Dave
Mayoral,2006,44,8,Dumoulin,Dave
Mayoral,2006,1,24,Gold,Mitch
Mayoral,2006,2,23,Gold,Mitch
Mayoral,2006,3,10,Gold,Mitch
Mayoral,2006,4,6,Gold,Mitch
Mayoral,2006,5,4,Gold,Mitch
Mayoral,2006,6,20,Gold,Mitch
Mayoral,2006,7,20,Gold,Mitch
Mayoral,2006,8,27,Gold,Mitch
Mayoral,2006,9,14,Gold,Mitch
Mayoral,2006,10,90,Gold,Mitch
Mayoral,2006,11,24,Gold,Mitch
Mayoral,2006,12,23,Gold,Mitch
Mayoral,2006,13,17,Gold,Mitch
Mayoral,2006,14,15,Gold,Mitch
Mayoral,2006,15,42,Gold,Mitch
Mayoral,2006,16,28,Gold,Mitch
Mayoral,2006,17,19,Gold,Mitch
Mayoral,2006,18,12,Gold,Mitch
Mayoral,2006,19,8,Gold,Mitch
Mayoral,2006,20,21,Gold,Mitch
Mayoral,2006,21,34,Gold,Mitch
Mayoral,2006,22,11,Gold,Mitch
Mayoral,2006,23,25,Gold,Mitch
Mayoral,2006,24,25,Gold,Mitch
Mayoral,2006,25,18,Gold,Mitch
Mayoral,2006,26,13,Gold,Mitch
Mayoral,2006,27,16,Gold,Mitch
Mayoral,2006,28,25,Gold,Mitch
Mayoral,2006,29,12,Gold,Mitch
Mayoral,2006,30,16,Gold,Mitch
Mayoral,2006,31,13,Gold,Mitch
Mayoral,2006,32,22,Gold,Mitch
Mayoral,2006,33,15,Gold,Mitch
Mayoral,2006,34,7,Gold,Mitch
Mayoral,2006,35,33,Gold,Mitch
Mayoral,2006,36,15,Gold,Mitch
Mayoral,2006,37,22,Gold,Mitch
Mayoral,2006,38,16,Gold,Mitch
Mayoral,2006,39,15,Gold,Mitch
Mayoral,2006,40,16,Gold,Mitch
Mayoral,2006,41,18,Gold,Mitch
Mayoral,2006,42,20,Gold,Mitch
Mayoral,2006,43,13,Gold,Mitch
Mayoral,2006,44,13,Gold,Mitch
Mayoral,2006,1,22,Goldhar,Ryan
Mayoral,2006,2,7,Goldhar,Ryan
Mayoral,2006,3,4,Goldhar,Ryan
Mayoral,2006,4,17,Goldhar,Ryan
Mayoral,2006,5,7,Goldhar,Ryan
Mayoral,2006,6,13,Goldhar,Ryan
Mayoral,2006,7,13,Goldhar,Ryan
Mayoral,2006,8,29,Goldhar,Ryan
Mayoral,2006,9,14,Goldhar,Ryan
Mayoral,2006,10,96,Goldhar,Ryan
Mayoral,2006,11,8,Goldhar,Ryan
Mayoral,2006,12,14,Goldhar,Ryan
Mayoral,2006,13,10,Goldhar,Ryan
Mayoral,2006,14,11,Goldhar,Ryan
Mayoral,2006,15,48,Goldhar,Ryan
Mayoral,2006,16,26,Goldhar,Ryan
Mayoral,2006,17,6,Goldhar,Ryan
Mayoral,2006,18,13,Goldhar,Ryan
Mayoral,2006,19,12,Goldhar,Ryan
Mayoral,2006,20,18,Goldhar,Ryan
Mayoral,2006,21,28,Goldhar,Ryan
Mayoral,2006,22,14,Goldhar,Ryan
Mayoral,2006,23,23,Goldhar,Ryan
Mayoral,2006,24,38,Goldhar,Ryan
Mayoral,2006,25,32,Goldhar,Ryan
Mayoral,2006,26,18,Goldhar,Ryan
Mayoral,2006,27,20,Goldhar,Ryan
Mayoral,2006,28,20,Goldhar,Ryan
Mayoral,2006,29,11,Goldhar,Ryan
Mayoral,2006,30,10,Goldhar,Ryan
Mayoral,2006,31,9,Goldhar,Ryan
Mayoral,2006,32,8,Goldhar,Ryan
Mayoral,2006,33,15,Goldhar,Ryan
Mayoral,2006,34,18,Goldhar,Ryan
Mayoral,2006,35,12,Goldhar,Ryan
Mayoral,2006,36,4,Goldhar,Ryan
Mayoral,2006,37,6,Goldhar,Ryan
Mayoral,2006,38,20,Goldhar,Ryan
Mayoral,2006,39,11,Goldhar,Ryan
Mayoral,2006,40,15,Goldhar,Ryan
Mayoral,2006,41,18,Goldhar,Ryan
Mayoral,2006,42,23,Goldhar,Ryan
Mayoral,2006,43,6,Goldhar,Ryan
Mayoral,2006,44,20,Goldhar,Ryan
Mayoral,2006,1,116,Hossain,Monowar
Mayoral,2006,2,176,Hossain,Monowar
Mayoral,2006,3,30,Hossain,Monowar
Mayoral,2006,4,31,Hossain,Monowar
Mayoral,2006,5,24,Hossain,Monowar
Mayoral,2006,6,18,Hossain,Monowar
Mayoral,2006,7,48,Hossain,Monowar
Mayoral,2006,8,79,Hossain,Monowar
Mayoral,2006,9,26,Hossain,Monowar
Mayoral,2006,10,17,Hossain,Monowar
Mayoral,2006,11,48,Hossain,Monowar
Mayoral,2006,12,57,Hossain,Monowar
Mayoral,2006,13,14,Hossain,Monowar
Mayoral,2006,14,30,Hossain,Monowar
Mayoral,2006,15,28,Hossain,Monowar
Mayoral,2006,16,0,Hossain,Monowar
Mayoral,2006,17,26,Hossain,Monowar
Mayoral,2006,18,33,Hossain,Monowar
Mayoral,2006,19,11,Hossain,Monowar
Mayoral,2006,20,16,Hossain,Monowar
Mayoral,2006,21,7,Hossain,Monowar
Mayoral,2006,22,10,Hossain,Monowar
Mayoral,2006,23,31,Hossain,Monowar
Mayoral,2006,24,30,Hossain,Monowar
Mayoral,2006,25,16,Hossain,Monowar
Mayoral,2006,26,246,Hossain,Monowar
Mayoral,2006,27,18,Hossain,Monowar
Mayoral,2006,28,134,Hossain,Monowar
Mayoral,2006,29,16,Hossain,Monowar
Mayoral,2006,30,27,Hossain,Monowar
Mayoral,2006,31,54,Hossain,Monowar
Mayoral,2006,32,20,Hossain,Monowar
Mayoral,2006,33,49,Hossain,Monowar
Mayoral,2006,34,79,Hossain,Monowar
Mayoral,2006,35,163,Hossain,Monowar
Mayoral,2006,36,46,Hossain,Monowar
Mayoral,2006,37,77,Hossain,Monowar
Mayoral,2006,38,95,Hossain,Monowar
Mayoral,2006,39,43,Hossain,Monowar
Mayoral,2006,40,58,Hossain,Monowar
Mayoral,2006,41,56,Hossain,Monowar
Mayoral,2006,42,268,Hossain,Monowar
Mayoral,2006,43,259,Hossain,Monowar
