ID,AREA_DESC,ROADNAME,Area,TOTAL_SPACES,DIPPED_FOOTPATH,PARK_SIGN,ROAD_MARKING,OCCUPIED,Adjacent_Services,LAT,LONG
217,Outside Starbucks,MALAHIDE MARINA VILLAGE,,1, , ,TRUE, ,"Newsagents, Cafe",53.4522275022218,-6.15399878785255
218,Outside Starbucks,STRAND STREET,,1, ,TRUE,TRUE, ,Cafe,53.4521274027808,-6.1541368168761
219,Outside Foodware Store,OLD STREET,,1, ,TRUE,TRUE,TRUE,Cafe,53.4519566944839,-6.15499639716652
220,Outside Smyths Pub,NEW STREET,,1, , ,TRUE, ,"Health Centre, Pub",53.45102927292,-6.1537835431882
221,Outside Vinny Vanucchi's Restaurant,CHURCH ROAD,,1, , ,TRUE,TRUE,"Hairdressers, Restaurant",53.4499425902862,-6.15351633830392
222,Outside The Village Newsagent,THE MALL,,1,TRUE,TRUE,TRUE,TRUE,"Newsagents, Supermarket, Bank",53.4508953474347,-6.15276312536659
223,Outside NIB,THE MALL,,1, , ,TRUE,TRUE,"Newsagents, Supermarket, Video Shop, Bank",53.4507914188477,-6.15296422613158
224,Malahide Library,NA,,1,TRUE,TRUE,TRUE, ,Library,53.4503410372428,-6.15241057710342
225,Outside Mal Seads,JAMES TERRACE,,1,TRUE, ,TRUE,TRUE,"Sports Club, Tennis Club",53.4517898006066,-6.15138456547391
226,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181493174559,-6.15050512622656
227,Portmarnock Train Station,STATION ROAD,,8, ,TRUE,TRUE, ,Train,53.4181455191898,-6.1504639383859
228,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181450214061,-6.15042553816302
229,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181425574238,-6.15037422694031
230,Portmarnock Train Station,STATION ROAD,,8, ,TRUE,TRUE, ,Train,53.4181396853163,-6.15032337728318
231,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181361794603,-6.15029195939028
232,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181326736913,-6.15025277348144
233,Portmarnock Train Station,STATION ROAD,,8, , ,TRUE, ,Train,53.4181307382218,-6.15020999574202
234,Grand Hotel Malahide,GROVE ROAD,,1, ,TRUE,TRUE,TRUE,Hotel,53.4506665761347,-6.14799994510246
235,Grand Hotel Malahide,BATH AVENUE,,2, , ,TRUE, ,Hotel,53.4501682501438,-6.14683702780503
236,Grand Hotel Malahide,BATH AVENUE,,2, , ,TRUE, ,Hotel,53.4501625741929,-6.14676294212705
237,Grand Hotel Malahide,BATH AVENUE,,2, , ,TRUE, ,Hotel,53.4503934529423,-6.14710437100301
238,Grand Hotel Malahide,BATH AVENUE,,2, , ,TRUE, ,Hotel,53.4504016730479,-6.14717543284278
239,Rush & Lusk Train Station,Rush Road,,3, ,TRUE,TRUE, ,Train,53.5208421605726,-6.14353516856253
240,Rush & Lusk Train Station,Rush Road,,3, ,TRUE,TRUE, ,Train,53.5208616976016,-6.14351547527448
241,Rush & Lusk Train Station,Rush Road,,3, ,TRUE,TRUE, ,Train,53.5208792107736,-6.14349828661036
242,Donabate/Portrane Community Centre,PORTRANE ROAD,,4,TRUE,TRUE,TRUE, ,Community Centre,53.4897457058415,-6.14276994293072
243,Donabate/Portrane Community Centre,PORTRANE ROAD,,4,TRUE,TRUE,TRUE, ,Community Centre,53.4897890645894,-6.14269229858699
244,Donabate/Portrane Community Centre,PORTRANE ROAD,,4,TRUE,TRUE,TRUE, ,Community Centre,53.4897704732509,-6.14272691064755
245,Donabate/Portrane Community Centre,PORTRANE ROAD,,4,TRUE,TRUE,TRUE, ,Community Centre,53.4897258082371,-6.1428200928452
246,Malahide Coast Carpark,COAST ROAD,,2, , ,TRUE, ,Beach,53.4500341277462,-6.13870216182771
247,Malahide Coast Carpark,COAST ROAD,,2, , ,TRUE, ,Beach,53.4500472297736,-6.13873486450224
248,Malahide Coast Carpark,ACCESS ROAD,,2, , ,TRUE, ,Beach,53.4505705014861,-6.14005271536739
249,Malahide Coast Carpark,ACCESS ROAD,,2, , ,TRUE, ,Beach,53.4505857006411,-6.14008378085267
250,The Golf Links Pub,STRAND ROAD,,2,TRUE, ,TRUE,TRUE,Pub,53.4204891240089,-6.13812847371636
251,The Golf Links Pub,STRAND ROAD,,2,TRUE, ,TRUE,TRUE,Pub,53.4204725859338,-6.13809142391899
252,Portmarnock Sports and Leisure Club,BLACKWOOD LANE,,2, , ,TRUE, ,Sports Club,53.4344911364894,-6.13882150339853
253,Portmarnock Sports and Leisure Club,BLACKWOOD LANE,,2, , ,TRUE, ,Sports Club,53.4345825895314,-6.13884216509967
254,Portmarnock Sports and Leisure Club,BLACKWOOD LANE,,2, ,TRUE,TRUE, ,Sports Club,53.4338736761098,-6.13954554659326
255,Portmarnock Sports and Leisure Club,BLACKWOOD LANE,,2, ,TRUE,TRUE, ,Sports Club,53.4338790719318,-6.13949935070108
256,Donabate Medical Centre,PORTRANE ROAD,,1,TRUE, ,TRUE, ,"Chemist, Newsagents, Health Centre, Insurance Broker",53.4924801853316,-6.13599563076081
257,Portmarnock Makin Street,STRAND ROAD,,1, , ,TRUE, ,"Chemist, Cafe, Takeaway",53.4220644860117,-6.13574800735258
258,St Annes Church Portmarnock,STRAND ROAD,,3,TRUE, ,TRUE,TRUE,Church,53.4213307312569,-6.13599230879461
259,St Annes Church Portmarnock,STRAND ROAD,,3,TRUE, ,TRUE,TRUE,Church,53.42142329521,-6.13607982301419
260,St Annes Church Portmarnock,STRAND ROAD,,3,TRUE, ,TRUE,TRUE,Church,53.4214435625423,-6.13605534453654
261,St Annes Church Portmarnock,STRAND ROAD,,2, , ,TRUE, ,Church,53.4215380042695,-6.13536917344071
262,St Annes Church Portmarnock,STRAND ROAD,,2, , ,TRUE,TRUE,Church,53.4215750427906,-6.13543081519795
263,Racecourse Shopping Centre,GRANGE ROAD,,2,TRUE, ,TRUE,TRUE,"Chemist, Newsagents, Supermarket, Hairdresser, Shopping Centre, Takeaway, Florist",53.3967077769685,-6.13787755893084
264,Racecourse Shopping Centre,GRANGE ROAD,,2,TRUE, ,TRUE,TRUE,"Chemist, Newsagents, Supermarket, Hairdresser, Shopping Centre, Takeaway, Florist",53.396713469708,-6.13783766260917
265,Bayside Train Station,FOOTPATH,,2, , ,TRUE, ,Train,53.3912587115054,-6.13681134361293
266,Bayside Train Station,FOOTPATH,,2, , ,TRUE, ,Train,53.391259282381,-6.13685286792305
267,Pormarnock Beach Carpark,GOLF LINKS ROAD,,3, , ,TRUE, ,Beach,53.4168605061273,-6.12774595638495
268,Pormarnock Beach Carpark,GOLF LINKS ROAD,,3, , ,TRUE, ,Beach,53.4168306266472,-6.12774710370822
269,Pormarnock Beach Carpark,GOLF LINKS ROAD,,3, , ,TRUE, ,Beach,53.4168023907132,-6.12774398423311
270,Dunnes Stores,WENDELL AVENUE,,1,TRUE, ,TRUE, ,"Chemist, Butcher, Newsagents, Supermarket",53.4346940459532,-6.13025191268917
271,Dunnes Stores,WENDELL AVENUE,,2, , ,TRUE, ,"Chemist, Butcher, Newsagents, Supermarket",53.4348566681864,-6.13030179955858
272,Dunnes Stores,WENDELL AVENUE,,2, , ,TRUE,TRUE,"Chemist, Butcher, Newsagents, Supermarket",53.4348793669122,-6.13030168345941
273,Malahide Utd- Gannon Park,COAST ROAD,,2, , ,TRUE, ,Sports Club,53.4432993793841,-6.12739523018507
274,Malahide Utd- Gannon Park,COAST ROAD,,2, , ,TRUE, ,Sports Club,53.4433054677946,-6.12744382929022
275,Malahide Utd- Gannon Park,COAST ROAD,,2, , ,TRUE, ,Sports Club,53.443439935952,-6.12730629549619
276,Malahide Utd- Gannon Park,COAST ROAD,,2, , ,TRUE, ,Sports Club,53.4434358771794,-6.12726596074027
277,Robswall Park,COAST ROAD,,4, , ,TRUE, ,Park,53.4435262711554,-6.12539869018654
278,Robswall Park,COAST ROAD,,4, , ,TRUE, ,Park,53.443496337723,-6.12538356570307
279,Robswall Park,COAST ROAD,,4, , ,TRUE, ,Park,53.4434382297184,-6.12544905105963
280,Robswall Park,COAST ROAD,,4, , ,TRUE, ,Park,53.4434163705854,-6.12548690929103
281,Portmarnock Hotel,STRAND ROAD,,2, , ,TRUE, ,Hotel,53.4299148350022,-6.1254166558797
282,Portmarnock Hotel,STRAND ROAD,,2, , ,TRUE,TRUE,Hotel,53.4299266846404,-6.12545361732025
283,Portmarnock Beach Public Carpark,STRAND ROAD,,2,TRUE, ,TRUE, ,Beach,53.4303625314722,-6.1254080685671
284,Portmarnock Beach Public Carpark,STRAND ROAD,,2, , ,TRUE, ,Beach,53.4303476719661,-6.12541498185563
285,Outside House,COLLEGE STREET,,1, , ,TRUE, ,Housing,53.397263831368,-6.12846089550763
286,Baldoyle Church,MAIN STREET,,1,TRUE, ,TRUE, ,Church,53.3990972303738,-6.12717438627913
287,Skerries Train Station,TRAIN STATION ACCESS,,6, ,TRUE,TRUE,TRUE,Train,53.5743128060487,-6.11928454815551
288,Skerries Train Station,TRAIN STATION ACCESS,,6, ,TRUE,TRUE,TRUE,Train,53.5742850336394,-6.11924731712795
289,Skerries Train Station,TRAIN STATION ACCESS,,6, ,TRUE,TRUE,TRUE,Train,53.574256584928,-6.11921251874626
290,Skerries Train Station,TRAIN STATION ACCESS,,6, ,TRUE,TRUE, ,Train,53.5742083406215,-6.11914734764695
291,Skerries Train Station,TRAIN STATION ACCESS,,6, ,TRUE,TRUE,TRUE,Train,53.5742309762025,-6.11917639229209
292,Skerries Community Centre,THOMAS HAND STREET,,1,TRUE, ,TRUE, ,Community Centre,53.5775549971967,-6.11167931322011
293,Marine Hotel,DUBLIN ROAD,,2, , ,TRUE, ,Hotel,53.3888544431371,-6.1106859532754
294,Houses,NEW STREET,,1, , ,TRUE, ,Housing,53.5787208408551,-6.1104177338204
295,St Ita Hospital,NA,,2,TRUE, ,TRUE, ,Hospital,53.4876120914205,-6.11253902756253
296,St Ita Hospital,NA,,2,TRUE, ,TRUE,TRUE,Hospital,53.4876215918064,-6.11259307704409
297,Outside Jenbini's,CHURCH STREET,,1, , ,TRUE, ,"Hairdressers, Pub",53.5799514489653,-6.10961295813912
298,Skerries Mills,ACCESS SKERRIES MILL,,2, , ,TRUE, ,Tourist Attraction,53.5748449675576,-6.10927637577067
299,Skerries Mills,ACCESS SKERRIES MILL,,2, , ,TRUE,TRUE,Tourist Attraction,53.5748369283365,-6.10933639210749
300,Opposite Super Valu,CHURCH STREET,,1, , ,TRUE, ,"Supermarket, Church",53.5782272873843,-6.10730242890335
301,Opposite Super Valu,CHURCH STREET,,1, , ,TRUE, ,"Supermarket, Church",53.5780689678984,-6.10709513580888
302,Outside Super Valu,CHURCH STREET,,1, , ,TRUE, ,"Supermarket, Church",53.5779948570576,-6.10720280352865
303,Sutton Train Station,FOOTPATH,,1, ,TRUE,TRUE, ,Train,53.3918757502689,-6.11586739978588
304,Sutton Train Station,FOOTPATH,,3, ,TRUE,TRUE,TRUE,Train,53.3919026240992,-6.11643745654589
305,Sutton Train Station,FOOTPATH,,3, ,TRUE,TRUE, ,Train,53.3919044413397,-6.11648745494018
306,Sutton Train Station,FOOTPATH,,3, ,TRUE,TRUE,TRUE,Train,53.3919079516688,-6.11653162565371
307,Off Main Street,THOMAS HAND STREET,,1, , ,TRUE, ,"Housing, Pub",53.5805781083413,-6.10830422026911
308,Suttonians RFC,STATION ROAD,,1, ,TRUE,TRUE, ,Sports Club,53.3909584794897,-6.11512213165183
309,Houses,COLLEGE COURT,,1, , ,TRUE,TRUE,"Newsagents, Housing",53.5809248091331,-6.10756656357285
310,Houses,HARBOUR ROAD,,1,TRUE, ,TRUE, ,Housing,53.5824325079833,-6.10594174817536
311,Opposite Cafe,STRAND STREET,,1, , ,TRUE, ,"Cafe, Restaurant",53.579139989772,-6.10639445352887
312,Coastal Carpark,CHURCH STREET,,1, , ,TRUE, ,Coast Area,53.5793917258614,-6.10524401529254
313,Opposite Shankey menswear,STRAND STREET,,1, , ,TRUE, ,Clothes Shop,53.5772289231633,-6.10552880818878
314,Houses,STRAND STREET,,1, , ,TRUE,TRUE,"Housing, Restaurant",53.5776239991595,-6.10587679757464
315,Opposite The Central Take Away,STRAND STREET,,1, , ,TRUE, ,Takeaway,53.5781078985819,-6.10595038146902
316,Outside Church,STRAND STREET,,2, , ,TRUE, ,"Library, Church",53.5783544824441,-6.10624838103005
317,Outside Church,STRAND STREET,,2, , ,TRUE, ,"Church, Library",53.5784520627695,-6.10628113922263
318,Coast Carpark,NA,,2, , ,TRUE, ,Coast Area,53.5857661290395,-6.10341821017306
319,Coast Carpark,NA,,2, , ,TRUE, ,Coast Area,53.5857648290604,-6.10336281122909
320,Outside Laundry,CHURCH STREET,,1, , ,TRUE, ,Housing,53.5766080879037,-6.10536386247962
321,Fingal Red Island Carpark,NA,,4, ,TRUE,TRUE, ,Coast Area,53.5851435843766,-6.1021596549216
322,Fingal Red Island Carpark,NA,,4, ,TRUE,TRUE, ,Coast Area,53.585163331197,-6.10216374255567
323,Fingal Red Island Carpark,NA,,4, ,TRUE,TRUE, ,Coast Area,53.5851893970266,-6.10216700777024
324,Fingal Red Island Carpark,NA,,4, ,TRUE,TRUE, ,Coast Area,53.5852183835219,-6.10217698617472
325,SuperQuinn Sutton,HOWTH ROAD,,2, ,TRUE,TRUE, ,"Chemist, Newsagents, Supermarket, Post Office",53.390022853588,-6.10943094902726
326,SuperQuinn Sutton,HOWTH ROAD,,2, ,TRUE,TRUE,TRUE,"Chemist, Newsagents, Supermarket, Post Office",53.3899226798071,-6.1094208225163
327,SuperQuinn Sutton,HOWTH ROAD,,1,TRUE,TRUE,TRUE, ,"Chemist, Newsagents, Supermarket, Post Office, Hairdresser",53.3898893721771,-6.10904992512016
328,Outside Sharon health and beauty,SANDY ROAD,,1, ,TRUE,TRUE,TRUE,Beauty Clinic,53.5223888914151,-6.09786394483517
329,Outside Rush Hardware,MAIN ST,,1, ,TRUE,TRUE, ,"Chemist, Newsagents",53.5224770704485,-6.09509603274219
330,"Rush Main Street, near doctors",MAIN ST,,1, ,TRUE,TRUE, ,"Housing, GP",53.5221337213059,-6.09285438674732
331,Opposite Post Office,MAIN ST,,2, ,TRUE,TRUE, ,Post Office,53.5219676125908,-6.09171715987067
332,Opposite Post Office,MAIN ST,,2,TRUE,TRUE,TRUE, ,"Newsagents, Post Office",53.5219846227408,-6.09182278558207
333,Sutton Park School,SOUTH HILL,,1,TRUE, ,TRUE, ,Secondary School,53.3762709669359,-6.09315593487945
334,Rush Harbour,LOWER MAIN ST,,1, , ,TRUE, ,"Pub, Housing, Coast Area",53.522514723666,-6.08215514981097
335,Howth Golf Club,ACCESS TO HOWTH GOLF CLUB,,2, , ,TRUE, ,Sports Club,53.3759688409905,-6.08804290368989
336,Howth Golf Club,ACCESS TO HOWTH GOLF CLUB,,2, , ,TRUE, ,Sports Club,53.3759841841896,-6.08802030282149
337,Howth Train Station,ACCESS ROAD,,1,TRUE, ,TRUE, ,"Train, Pub",53.3888696544232,-6.07429859968359
338,Howth Yacht Club,ACCESS TO YATH CLUB,,3,TRUE, ,TRUE, ,Sports Club,53.3888784722653,-6.06808459234397
339,Howth Yacht Club,ACCESS TO YATH CLUB,,3,TRUE, , , ,Sports Club,53.3888488363941,-6.06808573163209
340,Howth Yacht Club,ACCESS TO YATH CLUB,,3,TRUE,TRUE,TRUE, ,Sports Club,53.3887947310997,-6.0680886181869
341,Howth Yacht Club,ACCESS TO YATH CLUB,,2,TRUE,TRUE,TRUE, ,Sports Club,53.3886684143969,-6.06811538125092
342, ,ACCESS TO YATH CLUB,,2,TRUE, ,TRUE, ,Sports Club,53.388591490058,-6.06822303598808
343,Outside Church,HARBOUR ROAD,,1, , ,TRUE, ,Church,53.388374502999,-6.07059982455483
344,Howth Harbour,EAST PIER HOWTH HARBOUR,,1,TRUE, ,TRUE,TRUE,"Newsagents, Restaurant",53.3885678269201,-6.06387180483183
345,Outside Church,MAIN STREET,,1, , ,TRUE,TRUE,"Newsagents, Church, Cafe, Pub, Florist",53.3848889406718,-6.06507565436813
346,Outside Centra,MAIN STREET,,1, , ,TRUE,TRUE,"Newsagents, Church",53.3853486433026,-6.06512966057522
347,Baily Hotel,THORMANBY ROAD,,1,TRUE,TRUE,TRUE, ,Hotel,53.3857114324834,-6.06489719129458
348,Mary Mother of Hope National School,Little Pace Road,,3,TRUE, ,TRUE, ,Primary School,53.4046886284477,-6.42487245683462
349,Mary Mother of Hope National School,Little Pace Road,,3,TRUE, ,TRUE, ,School,53.4047149623696,-6.42485362523058
350,Mary Mother of Hope National School,Little Pace Road,,3,TRUE, ,TRUE, ,Primary School,53.4041789599918,-6.42519030353371
351,Hartstwon Shopping Centre,Hartstown Road,,1, , ,TRUE,TRUE,"Chemist, Bookmakers, Supermarket, Pub",53.3924265862908,-6.42010583287447
352,Hartstown Community School,Hartstown Road,,1, , ,TRUE, ,Secondary School,53.3966067893274,-6.4154705884168
353,Scoil an croi ro Naofa Iosa,Hartstown Road,,1, ,TRUE, ,TRUE,Secondary School,53.4020658586905,-6.40996910323017
354,Mountview Health Centre,Shelerin Road,,1, , ,TRUE, ,Health Centre,53.3891811608254,-6.40841273036336
355,Huntstown Community College,Hartstown Road,,1,TRUE, ,TRUE, ,Community Centre,53.4021526873194,-6.40806850944703
356,Cumann Naomh Peregrine C.L.G,Blakestown Road,,2, , ,TRUE, ,"Secondary School, GAA Club",53.3954165848722,-6.40506235986552
357,Cumann Naomh Peregrine C.L.G,Blakestown Road,,2, , ,TRUE, ,"Secondary School,  Sports Club, GAA Club",53.3953301845411,-6.40522516119946
358,Blakestown Resource Centre,Blakestown Way,,1, , ,TRUE, ,Community Centre,53.3965504847165,-6.39996913095076
359,"Blanchardstown Retail Park, McDonalds",BLAKESTOWN WAY,,2, , ,TRUE, ,Retail Park,53.3927954729971,-6.39547864102531
360,"Blanchardstown Retail Park, McDonalds",BLAKESTOWN WAY,,2, , ,TRUE, ,Retail Park,53.3927953182637,-6.39553546956956
361,Blanchardstown Retail Park,BLANCHARDSTOWN ROAD SOUTH,,12, , ,TRUE, ,Retail Park,53.3945278537831,-6.39405008992494
362,"Blanchardstown Retail Park, Smyth's Toys",BLANCHARDSTOWN ROAD SOUTH,,4,TRUE,TRUE,TRUE, ,Retail Park,53.3948343701996,-6.39381516219941
363,"Blanchardstown Retail Park, Smyth's Toys",BLANCHARDSTOWN ROAD SOUTH,,4,TRUE,TRUE,TRUE, ,Retail Park,53.3948158426076,-6.39385925152135
364,"Blanchardstown Retail Park, Smyth's Toys",BLANCHARDSTOWN ROAD SOUTH,,4,TRUE,TRUE,TRUE, ,Retail Park,53.3947961374276,-6.39389103696554
365,"Blanchardstown Retail Park, Smyth's Toys",BLANCHARDSTOWN ROAD SOUTH,,4,TRUE,TRUE,TRUE, ,Retail Park,53.3947741275623,-6.3939293554206
366,Blanchardstown Retail Park,BLAKESTOWN WAY,,2, , ,TRUE, ,"Bookmakers, Retail Park",53.3927836125905,-6.3944473935638
367,Blanchardstown Retail Park,BLAKESTOWN WAY,,2, , ,TRUE, ,"Bookmakers, Retail Park",53.3927835117264,-6.39447965569061
368,Saint Lukes Church Carpark,Dromheath Avenue,,3, , ,TRUE, ,Church,53.4063919638378,-6.39286376726751
369,Mulhuddart Community Centre,Castlecurragh,,1, , ,TRUE, ,Community Centre,53.405052292618,-6.39364590210667
370,Coolmine Sports & Leisure Centre,Grove Road,,4, , ,TRUE, ,Sports Club,53.387034929604,-6.39507209265609
371,Coolmine Sports & Leisure Centre,Grove Road,,4, , ,TRUE,TRUE,Sports Club,53.3870583326072,-6.39507018092153
372,Coolmine Sports & Leisure Centre,Grove Road,,4, , ,TRUE, ,Sports Club,53.3870814306368,-6.39507065453129
373,Coolmine Sports & Leisure Centre,Grove Road,,4, , ,TRUE,TRUE,Sports Club,53.387107861784,-6.39506888595886
374,Fingal County Council Building,GROVE ROAD,,4, ,TRUE,TRUE, ,Local Authority,53.3906961505079,-6.39396369924987
375,Fingal County Council Building,GROVE ROAD,,4, ,TRUE,TRUE, ,Local Authority,53.3906813389552,-6.39394603111045
376,Fingal County Council Building,GROVE ROAD,,4, ,TRUE,TRUE, ,Local Authority,53.3906693698665,-6.39392686369296
377,Mulhuddart Shopping Centre,Castlecurragh,,2, , ,TRUE, ,"Bookmakers, Supermarket",53.4053959200239,-6.3935172544822
378,Mulhuddart Shopping Centre,Castlecurragh,,2, , ,TRUE, ,"Bookmakers, Supermarket",53.4053750047064,-6.39347833720355
379,Saint Lukes Church Carpark,Dromheath Avenue,,3, , ,TRUE, ,Church,53.4063628044968,-6.39277055743778
380,Saint Lukes Church Carpark,Dromheath Avenue,,3, , ,TRUE, ,Church,53.4063755876571,-6.39281673973141
381,Blanchardstown Retail Park,NA,,4, ,TRUE,TRUE, ,"Retail Park, TGI, Leisure Plex",53.3923332523424,-6.39317157960598
382,Blanchardstown Retail Park,NA,,4, ,TRUE,TRUE,TRUE,"Retail Park, TGI, Leisure Plex",53.3923137994304,-6.39313615713425
383,Blanchardstown Retail Park,NA,,4, ,TRUE,TRUE,TRUE,"Retail Park, TGI, Leisure Plex",53.3922921891346,-6.39309497152435
384,Blanchardstown Retail Park,NA,,4, , ,TRUE,TRUE,"Retail Park, TGI, Leisure Plex",53.3922704530995,-6.39305593029662
385,"Blanchardstown Retail Park, Leisure Plex",NA,,2,TRUE,TRUE,TRUE,TRUE,Retail Park,53.3921527963931,-6.39286812378977
386,"Blanchardstown Retail Park, Leisure Plex",NA,,2,TRUE,TRUE,TRUE,TRUE,Retail Park,53.3921288205929,-6.39282521728484
387,Draoicht Theatre/Leisure Plex,NA,,2, ,TRUE,TRUE,TRUE,"Theatre, Leisure Plex, Cafe",53.3915720699256,-6.39211852918727
388,Draoicht Theatre/Leisure Plex,NA,,2, ,TRUE,TRUE,TRUE,"Theatre, Leisure Plex, Cafe",53.3915351607985,-6.3920848017882
389,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.3912576181741,-6.39164109357391
390,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.39126989703,-6.39167975601674
391,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.3912402460912,-6.39160117979102
392,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.3912155016659,-6.39155796257506
393,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.3911909071132,-6.39150785951734
394,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE, ,Theatre,53.3911665733849,-6.39143502656603
395,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE, ,Theatre,53.391147074121,-6.39137152582864
396,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE, ,Theatre,53.3911254060669,-6.39130569224425
397,Draoicht Theatre,NA,,9,TRUE,TRUE,TRUE,TRUE,Theatre,53.391107071941,-6.39125835891642
398,Blanchardstown Shopping Centre (Yellow),NA,,4, ,TRUE,TRUE,TRUE,Shopping Centre,53.3929653733754,-6.39167972316055
399,Blanchardstown Shopping Centre (Yellow),NA,,4, ,TRUE,TRUE,TRUE,Shopping Centre,53.3929452297206,-6.39171140897942
400,Blanchardstown Shopping Centre (Yellow),NA,,4, ,TRUE,TRUE,TRUE,Shopping Centre,53.392922774901,-6.39174693642519
401,Blanchardstown Shopping Centre (Yellow),NA,,4, ,TRUE,TRUE, ,Shopping Centre,53.3929063416872,-6.39177970922512
402,Blanchardstown Shopping Centre (Blue),NA,,6, ,TRUE,TRUE, ,Shopping Centre,53.3909033505709,-6.38993505370635
403,Blanchardstown Shopping Centre (Blue),NA,,6, ,TRUE,TRUE,TRUE,Shopping Centre,53.3908810959641,-6.38989722570472
